active_employee,active_self_employed,active_unemployed,Inactive
0.103395,0.076828,0.016822,0.346292
0.10576,0.074845,0.039863,0.271396
0.109909,0.081686,0.018898,0.314684
0.10245,0.086278,0.029676,0.234657
0.111429,0.08989,0.016559,0.343252
0.105434,0.073786,0.026313,0.251831
0.108192,0.083716,0.029371,0.239261
0.11262,0.084836,0.026673,0.309336
0.099959,0.106514,0.01567,0.335825
0.108938,0.083969,0.015357,0.316871
0.101453,0.069195,0.027087,0.302635
0.10109,0.098365,0.01649,0.367938
0.102339,0.097577,0.015288,0.26934
0.105263,0.086912,0.015675,0.30929
0.098055,0.109912,0.019584,0.330136
0.094024,0.112549,0.017637,0.290826
0.109501,0.099343,0.01942,0.304004
0.09916,0.092717,0.021709,0.327591
0.10657,0.071349,0.028459,0.321425
0.106737,0.092301,0.02508,0.288568
0.102512,0.088349,0.01568,0.412915
0.107074,0.102791,0.018609,0.322404
0.101079,0.10805,0.019087,0.380913
0.096598,0.10965,0.017573,0.273559
0.100873,0.10312,0.019699,0.317689
0.095045,0.100223,0.019192,0.276198
0.085806,0.091305,0.015667,0.297261
0.071542,0.100336,0.019493,0.334554
0.099561,0.126805,0.016824,0.310986
0.097166,0.099899,0.021154,0.291599
0.089096,0.138311,0.013718,0.31707
0.099343,0.121511,0.017734,0.416092
0.111552,0.071195,0.02231,0.289638
0.113639,0.072634,0.028629,0.348794
0.115987,0.074974,0.037748,0.282262
0.120004,0.068145,0.027878,0.300959
0.110085,0.085274,0.024124,0.344225
0.093096,0.096981,0.020622,0.458607
0.097424,0.091229,0.019569,0.381107
0.09659,0.080585,0.023521,0.470424
0.095096,0.089711,0.021542,0.454082
0.094582,0.075279,0.020957,0.454984
0.093863,0.083452,0.023663,0.405427
0.097794,0.056351,0.045468,0.298002
0.089826,0.051176,0.034678,0.368775
0.094334,0.087042,0.01914,0.390096
0.106383,0.074422,0.025698,0.285898
0.095984,0.077274,0.027076,0.344083
0.079527,0.070598,0.039452,0.485673
0.10842,0.07672,0.025645,0.232013
0.104327,0.091782,0.016769,0.326037
0.102321,0.083974,0.0236,0.274581
0.103933,0.058257,0.031055,0.311912
0.098725,0.067376,0.023979,0.279331
0.103355,0.077394,0.019961,0.342885
0.109336,0.083015,0.017548,0.322947
0.106988,0.078569,0.023181,0.327761
0.10675,0.085732,0.024507,0.336996
0.096168,0.103517,0.022362,0.312546
0.105517,0.108966,0.023103,0.338448
0.096877,0.107035,0.050132,0.345184
0.097267,0.100278,0.017601,0.439671
0.114807,0.092421,0.040145,0.295898
0.112295,0.084507,0.035655,0.314554
0.11495,0.096061,0.02386,0.35069
0.110607,0.070328,0.036783,0.344256
0.106863,0.08023,0.029174,0.388441
0.089443,0.084254,0.017821,0.505978
0.104936,0.089189,0.0176,0.423448
0.109901,0.10495,0.025884,0.401697
0.11137,0.080373,0.024551,0.4079
0.117418,0.085384,0.028989,0.330816
0.115518,0.06028,0.035182,0.34465
0.110863,0.099441,0.022471,0.343265
0.117076,0.087469,0.029853,0.278993
0.101586,0.100781,0.040565,0.370834
0.105479,0.082181,0.017281,0.41257
0.104776,0.095108,0.020658,0.254834
0.104084,0.078972,0.020631,0.264902
0.120399,0.07754,0.015256,0.287984
0.10572,0.072987,0.017903,0.31536
0.093771,0.111555,0.01889,0.31501
0.102182,0.094935,0.018238,0.245221
0.103424,0.090254,0.027173,0.353667
0.108634,0.073116,0.02348,0.358003
0.106306,0.09693,0.017692,0.333585
0.113154,0.083635,0.017349,0.348783
0.098833,0.073885,0.022629,0.264993
0.112222,0.083149,0.0207,0.232469
0.114558,0.089724,0.018173,0.307422
0.115142,0.102885,0.021914,0.259007
0.10317,0.094993,0.022852,0.255293
0.103045,0.099322,0.019944,0.33679
0.114745,0.081464,0.026045,0.279844
0.099347,0.111749,0.01893,0.319321
0.092879,0.102656,0.019289,0.272559
0.08915,0.105969,0.033418,0.227438
0.093392,0.101208,0.019287,0.274794
0.10932,0.096743,0.020639,0.30603
0.093803,0.133382,0.017671,0.309489
0.082098,0.112113,0.02005,0.314865
0.093214,0.114206,0.014391,0.354106
0.090377,0.124326,0.017089,0.341324
0.113086,0.099719,0.01564,0.36038
0.106857,0.10491,0.015034,0.396496
0.126912,0.064959,0.022089,0.359953
0.122754,0.081979,0.01996,0.363559
0.119562,0.064777,0.024291,0.34344
0.115082,0.114944,0.015455,0.364565
0.104028,0.059078,0.023117,0.435026
0.112036,0.088974,0.015557,0.414711
0.087543,0.05721,0.017397,0.387755
0.10368,0.10091,0.022655,0.351306
0.116053,0.0678,0.015392,0.319169
0.103503,0.093618,0.017299,0.372292
0.108655,0.102318,0.021484,0.32813
0.105151,0.107416,0.014577,0.350977
0.111729,0.032861,0.02848,0.26306
0.109594,0.053207,0.019731,0.259678
0.110275,0.047492,0.028032,0.283679
0.115764,0.086991,0.019033,0.392185
0.116158,0.122977,0.014794,0.351248
0.120451,0.108806,0.018923,0.343523
0.127207,0.095493,0.016961,0.292635
0.129081,0.089493,0.01576,0.353096
0.133476,0.077259,0.017688,0.317068
0.131145,0.077722,0.017807,0.334446
0.113331,0.093897,0.013429,0.338356
0.127134,0.080518,0.017775,0.331607
0.122449,0.074947,0.016538,0.408339
0.127159,0.081771,0.015252,0.340684
0.128555,0.078219,0.017403,0.344311
0.118375,0.072306,0.016371,0.33036
0.116192,0.089353,0.017893,0.369671
0.124253,0.077132,0.017246,0.366241
0.119257,0.082391,0.018573,0.301355
0.122748,0.087838,0.015605,0.370174
0.122449,0.083126,0.020076,0.388585
0.114324,0.081586,0.024373,0.442218
0.116546,0.094085,0.021587,0.390067
0.117727,0.064432,0.024432,0.451591
0.121525,0.052203,0.04,0.393559
0.110125,0.05534,0.048682,0.352982
0.107365,0.057268,0.053308,0.355491
0.123847,0.053676,0.042214,0.322058
0.130791,0.056671,0.024243,0.373379
0.128597,0.051994,0.037607,0.378849
0.121943,0.065381,0.032455,0.370649
0.119288,0.043132,0.034102,0.371209
0.117889,0.084258,0.026297,0.4
0.123236,0.065761,0.024725,0.36233
0.089275,0.079908,0.023705,0.54999
0.095245,0.131173,0.020792,0.445192
0.104678,0.086333,0.016625,0.508255
0.104382,0.085378,0.019288,0.456389
0.114231,0.077958,0.014188,0.374726
0.134182,0.059565,0.01428,0.303872
0.120273,0.049011,0.033304,0.276614
0.121669,0.086052,0.017945,0.371941
0.118815,0.065797,0.022159,0.314845
0.120612,0.050622,0.028722,0.250468
0.113908,0.060996,0.029947,0.296987
0.1136,0.090799,0.018777,0.381572
0.112477,0.101924,0.017505,0.352824
0.1017,0.080033,0.016173,0.337964
0.116295,0.080522,0.020131,0.338139
0.100998,0.100518,0.018817,0.364055
0.096203,0.061316,0.021848,0.398731
0.107994,0.099565,0.018306,0.377585
0.096763,0.087727,0.018186,0.347707
0.106941,0.091563,0.015801,0.504938
0.098422,0.130144,0.016118,0.462106
0.109609,0.074089,0.021736,0.488138
0.089596,0.092206,0.019485,0.526096
0.103007,0.117105,0.015825,0.466264
0.115869,0.126182,0.016471,0.427241
0.091673,0.095874,0.021155,0.488822
0.11375,0.120609,0.01355,0.402308
0.109816,0.123501,0.017402,0.357493
0.117031,0.075109,0.019713,0.392389
0.106169,0.10859,0.023451,0.40492
0.114361,0.107012,0.021902,0.40879
0.102975,0.099372,0.017318,0.485821
0.123937,0.072304,0.030336,0.287606
0.124431,0.065072,0.033741,0.295814
0.130893,0.085781,0.031202,0.242272
0.122737,0.058368,0.032233,0.35195
0.129441,0.051331,0.040666,0.361314
0.124083,0.063835,0.038562,0.340861
0.142702,0.092702,0.032898,0.29488
0.125747,0.039647,0.05878,0.54282
0.124143,0.082549,0.034098,0.341713
0.111538,0.07443,0.01962,0.414054
0.127871,0.066994,0.02768,0.321532
0.113287,0.085367,0.012152,0.311339
0.113116,0.069119,0.015822,0.318251
0.102652,0.097816,0.016537,0.364431
0.114589,0.072305,0.018854,0.41296
0.117601,0.097764,0.015586,0.330683
0.129495,0.072705,0.014822,0.252672
0.111638,0.091638,0.018079,0.378079
0.120999,0.091896,0.014318,0.328561
0.117828,0.118,0.018668,0.34869
0.121582,0.097525,0.017913,0.323295
0.112466,0.112859,0.018613,0.383799
0.101392,0.091981,0.019351,0.374553
0.110754,0.121261,0.015328,0.375278
0.116526,0.074203,0.018871,0.351228
0.103943,0.112351,0.014062,0.284865
0.116616,0.068997,0.021717,0.214568
0.121197,0.059185,0.02793,0.256359
0.106375,0.064619,0.028896,0.215289
0.115151,0.059095,0.028816,0.275777
0.105607,0.074801,0.018063,0.343861
0.110482,0.064802,0.022132,0.261154
0.110491,0.083116,0.014228,0.274831
0.097438,0.125784,0.014582,0.329518
0.100148,0.105853,0.017748,0.264948
0.10647,0.091984,0.016086,0.222805
0.122361,0.071811,0.019774,0.186887
0.121467,0.063132,0.02126,0.245139
0.116098,0.068166,0.019896,0.288605
0.112794,0.062806,0.020625,0.209508
0.099058,0.092628,0.018296,0.262267
0.116243,0.074335,0.018507,0.346895
0.119127,0.079535,0.021292,0.27767
0.118532,0.078137,0.017396,0.292349
0.098489,0.099951,0.019015,0.318544
0.082039,0.08571,0.020051,0.321096
0.081933,0.095695,0.018083,0.401344
0.105608,0.072452,0.027016,0.296766
0.115215,0.050399,0.027404,0.262719
0.098948,0.058829,0.027346,0.370514
0.11039,0.067887,0.019599,0.255018
0.076265,0.04433,0.02111,0.713288
0.099728,0.076911,0.023572,0.363705
0.115864,0.039365,0.036872,0.371867
0.114304,0.061776,0.030798,0.458921
0.117405,0.085499,0.025632,0.286252
0.121842,0.079122,0.019614,0.304023
0.123319,0.078398,0.025751,0.274487
0.121339,0.066233,0.028933,0.26529
0.135011,0.048665,0.030053,0.279786
0.121541,0.047081,0.034188,0.251775
0.119888,0.089405,0.02119,0.276208
0.100899,0.118026,0.018654,0.316432
0.101128,0.086681,0.015714,0.294766
0.104748,0.110089,0.015875,0.313056
0.10239,0.111144,0.017409,0.277663
0.106921,0.096216,0.015559,0.313667
0.104686,0.109345,0.015073,0.317073
0.097989,0.141822,0.017932,0.297772
0.112494,0.066042,0.017743,0.160301
0.104899,0.064723,0.018987,0.201615
0.098627,0.091635,0.0201,0.268539
0.113517,0.091143,0.016806,0.295288
0.109962,0.06605,0.026311,0.235347
0.114852,0.071114,0.016048,0.270768
0.09697,0.091227,0.015898,0.245297
0.097107,0.108611,0.022839,0.343766
0.093127,0.121512,0.022325,0.315101
0.094949,0.110126,0.01627,0.334628
0.090852,0.1347,0.013407,0.350158
0.096575,0.10534,0.017692,0.338581
0.106344,0.090287,0.019479,0.321664
0.11137,0.084525,0.018578,0.296761
0.094773,0.072078,0.016065,0.311857
0.116361,0.070986,0.014267,0.263946
0.121471,0.06518,0.014639,0.286162
0.106131,0.064316,0.021591,0.273845
0.099661,0.103486,0.016392,0.27691
0.106036,0.060104,0.022776,0.312286
0.105241,0.08605,0.01754,0.286215
0.107615,0.086344,0.017191,0.256605
0.107143,0.068361,0.017419,0.254273
0.107469,0.074195,0.018673,0.293603
0.094509,0.082722,0.015811,0.256361
0.105946,0.10567,0.01614,0.317009
0.109285,0.122208,0.015316,0.305999
0.09349,0.139451,0.014275,0.345725
0.106088,0.109781,0.017122,0.295546
0.101965,0.121283,0.020494,0.343524
0.104709,0.094039,0.013942,0.305591
0.113827,0.115966,0.013293,0.310772
0.120805,0.080537,0.015971,0.272959
0.108509,0.07295,0.015804,0.233667
0.106158,0.075044,0.01839,0.313644
0.111786,0.084471,0.020064,0.307368
0.096607,0.109688,0.015125,0.28151
0.107712,0.066461,0.017039,0.17218
0.108615,0.070759,0.018751,0.276844
0.10468,0.103585,0.015873,0.312945
0.109419,0.120454,0.020361,0.406901
0.11481,0.124229,0.017213,0.336635
0.1089,0.100324,0.019094,0.398058
0.117246,0.083825,0.019163,0.353465
0.122581,0.084579,0.017147,0.289538
0.113633,0.104,0.022041,0.363592
0.108673,0.088023,0.032525,0.361039
0.123618,0.077085,0.028342,0.299296
0.104756,0.127195,0.01378,0.370122
0.121694,0.092181,0.012553,0.365178
0.11,0.093289,0.015395,0.363816
0.103883,0.062784,0.021995,0.351095
0.088626,0.048727,0.010777,0.267026
0.100117,0.078999,0.015154,0.252151
0.104739,0.058364,0.02002,0.319986
0.104022,0.082973,0.018418,0.221199
0.110897,0.077896,0.025287,0.247723
0.122587,0.052365,0.028958,0.327823
0.138418,0.061609,0.019236,0.314635
0.132073,0.059334,0.028349,0.262059
0.132814,0.061925,0.020996,0.296414
0.114688,0.081426,0.023486,0.315808
0.124461,0.073656,0.041291,0.24794
0.128227,0.066405,0.043023,0.238028
0.133079,0.063292,0.022781,0.247294
0.125588,0.068234,0.019073,0.349899
0.117071,0.058429,0.034376,0.293955
0.134466,0.06317,0.028937,0.282478
0.117366,0.065441,0.036988,0.279138
0.125295,0.053424,0.022137,0.345632
0.131295,0.057409,0.02943,0.285596
0.119692,0.053594,0.029133,0.342586
0.12866,0.05766,0.029847,0.298361
0.099837,0.114925,0.015592,0.399723
0.101757,0.119106,0.017905,0.362433
0.10527,0.125448,0.016195,0.383778
0.122168,0.093091,0.013862,0.309591
0.116188,0.094767,0.015998,0.357104
0.10639,0.101515,0.018332,0.371516
0.113241,0.120791,0.014979,0.342241
0.113094,0.061983,0.026773,0.379036
0.121431,0.077768,0.01731,0.318563
0.130931,0.074259,0.017666,0.240053
0.112048,0.073141,0.014323,0.292767
0.123775,0.085087,0.01673,0.355117
0.106318,0.099006,0.015355,0.375841
0.1243,0.07782,0.015746,0.298713
0.132447,0.058437,0.02929,0.284469
0.102916,0.089186,0.016646,0.350668
0.128772,0.067378,0.014958,0.229969
0.112451,0.068282,0.023397,0.327922
0.115481,0.063915,0.018523,0.361079
0.110483,0.099897,0.015416,0.347585
0.106276,0.058668,0.018153,0.399255
0.10112,0.114316,0.016879,0.398189
0.103064,0.093375,0.025675,0.38319
0.108825,0.060559,0.022904,0.281444
0.120875,0.069052,0.022531,0.236978
0.11393,0.065525,0.026891,0.269362
0.093625,0.150663,0.01422,0.444959
0.103294,0.120111,0.016718,0.371778
0.111123,0.102257,0.018349,0.398413
0.109658,0.098557,0.020476,0.423585
0.116428,0.089439,0.018514,0.391134
0.110849,0.11306,0.013561,0.373231
0.108801,0.094013,0.02832,0.3437
0.112479,0.088993,0.022344,0.425797
0.121326,0.07316,0.014053,0.341987
0.132457,0.06852,0.018104,0.30838
0.126057,0.079189,0.012432,0.353804
0.119217,0.068249,0.015312,0.337417
0.109424,0.067403,0.014695,0.477046
0.126496,0.059342,0.025702,0.331737
0.1075,0.075155,0.024259,0.396702
0.109504,0.083296,0.022744,0.435307
0.121899,0.050489,0.032699,0.357429
0.114629,0.061978,0.021846,0.418385
0.130354,0.051156,0.040267,0.325116
0.114999,0.062852,0.030328,0.387951
0.117511,0.072199,0.016651,0.438925
0.118187,0.065776,0.045991,0.38391
0.106777,0.054575,0.03055,0.441347
0.131328,0.070553,0.025251,0.315014
0.113276,0.070402,0.020463,0.417905
0.122819,0.083805,0.020156,0.369991
0.115497,0.068976,0.018326,0.424831
0.100386,0.105067,0.020655,0.385156
0.10274,0.110103,0.022603,0.46113
0.10896,0.091012,0.019079,0.434002
0.104816,0.103085,0.022033,0.285804
0.088311,0.130098,0.022114,0.271396
0.111173,0.110895,0.024536,0.261713
0.10477,0.102151,0.029087,0.237938
0.086272,0.114878,0.020433,0.251703
0.089886,0.111625,0.018193,0.247302
0.086223,0.1019,0.021523,0.284841
0.105509,0.084281,0.024134,0.22934
0.089313,0.10578,0.021156,0.254417
0.085767,0.096389,0.022039,0.252921
0.084055,0.104509,0.021051,0.296805
0.091269,0.109606,0.026568,0.247968
0.078354,0.118517,0.019448,0.334132
0.09717,0.098983,0.021247,0.287987
0.088405,0.106445,0.019278,0.300744
0.076218,0.115304,0.018641,0.304269
0.082445,0.108687,0.022522,0.332495
0.069506,0.116897,0.016148,0.336415
0.102768,0.102515,0.023259,0.30919
0.108677,0.093052,0.024275,0.25279
0.105085,0.094035,0.018942,0.294509
0.104906,0.091056,0.02048,0.284957
0.103749,0.08771,0.023646,0.22821
0.105386,0.086066,0.026054,0.284055
0.089046,0.085997,0.028666,0.302757
0.100519,0.095769,0.016348,0.280901
0.100329,0.113236,0.018658,0.335367
0.089109,0.081683,0.020453,0.277879
0.091404,0.118109,0.017938,0.34032
0.099817,0.088165,0.017268,0.278394
0.101867,0.099976,0.020326,0.316828
0.112319,0.086957,0.031609,0.264118
0.115553,0.087018,0.030417,0.274067
0.113938,0.086588,0.019467,0.256061
0.120768,0.083171,0.02832,0.319987
0.108258,0.083729,0.022895,0.294031
0.101424,0.08885,0.016523,0.308739
0.117044,0.044583,0.052988,0.48232
0.106494,0.089036,0.030814,0.263617
0.105519,0.094149,0.017194,0.258735
0.113563,0.055834,0.04547,0.447788
0.086744,0.097505,0.022501,0.324963
0.094869,0.11308,0.019072,0.321152
0.093319,0.13503,0.01573,0.343761
0.100536,0.086774,0.015501,0.33174
0.093853,0.095836,0.016193,0.32386
0.109466,0.089339,0.028568,0.245553
0.093116,0.09663,0.020125,0.350264
0.109601,0.110349,0.018329,0.329551
0.099866,0.095007,0.017594,0.367125
0.098644,0.10428,0.01691,0.372204
0.098929,0.12466,0.01742,0.381013
0.102208,0.105678,0.021451,0.295899
0.109396,0.104207,0.018847,0.308659
0.111891,0.099719,0.021536,0.288702
0.108863,0.138674,0.019031,0.311951
0.104128,0.13505,0.017546,0.332518
0.108962,0.114868,0.019194,0.291451
0.095233,0.093933,0.022644,0.41636
0.102431,0.107131,0.018476,0.340032
0.103515,0.111199,0.019889,0.275737
0.105452,0.086514,0.028981,0.240172
0.099789,0.1074,0.012826,0.353488
0.090746,0.125362,0.016687,0.337747
0.11082,0.078491,0.027086,0.243483
0.08223,0.093793,0.018877,0.29156
0.101209,0.07941,0.026012,0.259663
0.094956,0.075435,0.023496,0.202544
0.105383,0.091896,0.019215,0.252178
0.111848,0.085175,0.022104,0.264368
0.110861,0.080948,0.023587,0.233087
0.10974,0.095632,0.020619,0.2793
0.107928,0.079661,0.022652,0.237366
0.121048,0.086076,0.020519,0.222997
0.10916,0.08157,0.032279,0.278626
0.12374,0.070153,0.0448,0.35739
0.11515,0.058083,0.055123,0.475651
0.108172,0.086845,0.033938,0.25264
0.102667,0.101996,0.023654,0.336017
0.081282,0.116162,0.020044,0.331913
0.106718,0.093884,0.029252,0.234015
0.103448,0.090731,0.022418,0.260781
0.094267,0.103764,0.021456,0.316215
0.106816,0.085994,0.023343,0.279739
0.10682,0.088916,0.018105,0.293804
0.107615,0.071842,0.04171,0.264361
0.103364,0.071143,0.032736,0.252739
0.100875,0.078478,0.026597,0.268941
0.089366,0.085903,0.03798,0.242962
0.103041,0.078113,0.027721,0.282153
0.10521,0.087241,0.027687,0.25178
0.109652,0.0732,0.032763,0.279516
0.104441,0.07836,0.032542,0.257754
0.098832,0.08521,0.02516,0.304003
0.101743,0.101872,0.024919,0.288444
0.102303,0.084531,0.025653,0.31618
0.103111,0.092848,0.025176,0.301315
0.097868,0.099013,0.019602,0.360853
0.09622,0.110886,0.019554,0.329438
0.099425,0.08562,0.022186,0.279211
0.104055,0.093803,0.018363,0.32456
0.107866,0.0789,0.030542,0.269301
0.096112,0.095207,0.020928,0.327477
0.097882,0.087533,0.021279,0.280975
0.112401,0.075633,0.020642,0.271569
0.101374,0.083705,0.031858,0.282081
0.100662,0.086194,0.020779,0.308296
0.10045,0.069865,0.019873,0.286601
0.117127,0.083559,0.021476,0.271792
0.099211,0.081362,0.022693,0.261658
0.093488,0.098478,0.023372,0.256726
0.108718,0.091282,0.023214,0.256828
0.087028,0.095411,0.021692,0.283899
0.105606,0.098025,0.019746,0.330395
0.098198,0.104204,0.016542,0.318723
0.104874,0.097329,0.023087,0.285348
0.093883,0.114655,0.022244,0.303566
0.104924,0.10074,0.023817,0.292082
0.103004,0.111469,0.019433,0.33083
0.10261,0.118295,0.020953,0.328664
0.106496,0.097835,0.016038,0.290297
0.113845,0.097303,0.024604,0.290798
0.09752,0.100842,0.029897,0.358999
0.089988,0.102932,0.015596,0.3364
0.113421,0.094629,0.020125,0.272424
0.110383,0.096864,0.018118,0.282648
0.093843,0.095504,0.017321,0.283664
0.086701,0.123101,0.015047,0.334766
0.100859,0.098489,0.017624,0.297986
0.107892,0.092595,0.020171,0.282794
0.112006,0.107405,0.01711,0.319051
0.09577,0.131509,0.018288,0.295407
0.098465,0.09626,0.015605,0.350606
0.09353,0.12844,0.015847,0.370785
0.092872,0.109139,0.023957,0.312038
0.09795,0.110966,0.018549,0.305565
0.116099,0.091158,0.022696,0.265619
0.091133,0.09317,0.017369,0.319395
0.091155,0.089421,0.020919,0.3062
0.119204,0.098648,0.035761,0.25887
0.112971,0.078532,0.023924,0.256625
0.093681,0.096038,0.021505,0.301517
0.108954,0.088338,0.023972,0.249431
0.081073,0.07976,0.026555,0.219199
0.109985,0.08928,0.021439,0.272687
0.095736,0.09284,0.01963,0.288335
0.101698,0.090821,0.028122,0.232932
0.090721,0.097742,0.019135,0.263216
0.127433,0.099945,0.02232,0.318857
0.127836,0.097677,0.019698,0.324684
0.1256,0.096933,0.0196,0.312667
0.12049,0.086593,0.025256,0.325579
0.114351,0.11597,0.022136,0.333225
0.116107,0.079369,0.022755,0.352981
0.117966,0.081964,0.025865,0.372247
0.116285,0.087728,0.021225,0.363519
0.10937,0.129572,0.014803,0.391153
0.122453,0.109045,0.020915,0.381123
0.116746,0.097718,0.017563,0.342316
0.128504,0.072433,0.026392,0.259311
0.119289,0.074327,0.02052,0.362061
0.114711,0.08795,0.02734,0.361637
0.134598,0.079446,0.023065,0.323219
0.091345,0.085906,0.019197,0.535114
0.123596,0.075114,0.020911,0.418123
0.085596,0.071267,0.014454,0.598165
0.108943,0.080217,0.039295,0.344444
0.128608,0.083187,0.021624,0.283083
0.114199,0.090181,0.016767,0.433837
0.128688,0.076953,0.025608,0.319251
0.11687,0.088738,0.016898,0.385915
0.123938,0.074003,0.029215,0.298456
0.104699,0.062745,0.028902,0.380384
0.099695,0.086133,0.016249,0.518143
0.113458,0.086768,0.019064,0.425804
0.094272,0.129773,0.019988,0.318019
0.099675,0.14513,0.017857,0.346266
0.098175,0.154301,0.019288,0.359861
0.102028,0.11993,0.016775,0.369554
0.100049,0.145236,0.018614,0.369091
0.107117,0.105781,0.018217,0.402963
0.110793,0.121208,0.016664,0.344486
0.128049,0.07065,0.032358,0.355285
0.116352,0.091315,0.018388,0.34947
0.114642,0.083651,0.030429,0.384909
0.116839,0.096759,0.020784,0.353687
0.122715,0.090601,0.027415,0.299478
0.104747,0.123065,0.018232,0.413227
0.103827,0.08698,0.023073,0.452756
0.127179,0.073536,0.045262,0.273469
0.11583,0.073269,0.028187,0.220086
0.117809,0.065999,0.03212,0.274337
0.124116,0.065713,0.04267,0.236551
0.114156,0.072993,0.032069,0.263611
0.123973,0.06669,0.039181,0.273193
0.120413,0.06798,0.043936,0.261587
0.119011,0.073904,0.034149,0.219419
0.126266,0.067722,0.031118,0.279852
0.125383,0.053699,0.044005,0.244898
0.127767,0.070019,0.040664,0.271295
0.138485,0.065323,0.049272,0.221351
0.12015,0.062595,0.049467,0.258586
0.107205,0.092315,0.025744,0.248127
0.123876,0.080233,0.018163,0.292629
0.117969,0.091095,0.021635,0.293213
0.115408,0.075287,0.022356,0.283988
0.107801,0.125468,0.01647,0.322354
0.109162,0.072745,0.025961,0.303119
0.115631,0.082084,0.021298,0.240311
0.104095,0.096062,0.017516,0.335156
0.130435,0.087491,0.019122,0.251255
0.113039,0.10618,0.018154,0.265612
0.114983,0.121584,0.021456,0.319824
0.094063,0.107853,0.012339,0.465089
0.101145,0.107023,0.018648,0.386642
0.107574,0.117292,0.020219,0.355228
0.113558,0.115279,0.018812,0.315554
0.118432,0.114653,0.015822,0.379147
0.114307,0.099925,0.022364,0.271837
0.117952,0.100361,0.023245,0.295587
0.120929,0.093271,0.01772,0.274904
0.11019,0.098128,0.018344,0.313356
0.120997,0.102855,0.019877,0.316769
0.100203,0.125617,0.014958,0.325733
0.105337,0.115502,0.017027,0.279288
0.107124,0.084567,0.016635,0.316408
0.098233,0.083693,0.022403,0.258771
0.12079,0.080914,0.020003,0.263131
0.111362,0.092231,0.018353,0.260051
0.132257,0.075333,0.016143,0.233786
0.122358,0.082622,0.019715,0.265752
0.120416,0.077504,0.02277,0.293377
0.11925,0.079139,0.016881,0.339477
0.111478,0.123155,0.019938,0.283653
0.112771,0.101614,0.017733,0.328352
0.114765,0.102937,0.018326,0.426696
0.114014,0.089157,0.021053,0.349271
0.124737,0.075535,0.02114,0.33255
0.128495,0.09453,0.02469,0.286455
0.140355,0.092411,0.02273,0.235996
0.128595,0.072642,0.024737,0.247472
0.127837,0.082032,0.022486,0.301478
0.13041,0.08612,0.031876,0.247623
0.129288,0.075141,0.030338,0.312084
0.101404,0.080853,0.02493,0.390455
0.116752,0.093185,0.038295,0.303123
0.1094,0.089873,0.017829,0.368102
0.115604,0.0804,0.017959,0.4353
0.106215,0.095138,0.027446,0.295877
0.109238,0.08685,0.048379,0.265697
0.113077,0.088981,0.042169,0.298067
0.10412,0.083296,0.034254,0.303154
0.110994,0.080566,0.041408,0.273449
0.100988,0.090471,0.022428,0.257223
0.111636,0.084975,0.042159,0.251642
0.097493,0.111947,0.018142,0.368289
0.105454,0.104936,0.021635,0.331261
0.072977,0.119778,0.036224,0.222898
0.06434,0.119013,0.034782,0.272475
0.121746,0.072903,0.05237,0.332469
0.13076,0.092642,0.055127,0.29035
0.114403,0.107752,0.032289,0.275729
0.095793,0.090637,0.030831,0.252733
0.121314,0.101733,0.057281,0.244655
0.109089,0.09214,0.038302,0.267281
0.109189,0.106055,0.040869,0.289694
0.08169,0.078889,0.053565,0.353717
0.097779,0.077081,0.055735,0.298944
0.128979,0.08033,0.018018,0.274474
0.118741,0.07522,0.019772,0.331292
0.094044,0.112965,0.016346,0.338894
0.108443,0.102045,0.016466,0.31096
0.103854,0.095307,0.012095,0.318013
0.110268,0.07888,0.022464,0.266079
0.11849,0.08995,0.013932,0.356959
0.118998,0.07503,0.028511,0.304172
0.120252,0.086148,0.017941,0.361241
0.116018,0.093771,0.017304,0.298616
0.09996,0.103829,0.015397,0.299154
0.085216,0.102076,0.019842,0.318844
0.097472,0.090685,0.019766,0.31057
0.091027,0.110759,0.018004,0.383552
0.093405,0.123328,0.014551,0.347923
0.085135,0.067054,0.047065,0.218063
0.071489,0.083922,0.038429,0.205143
0.116685,0.074622,0.043309,0.302539
0.119907,0.070095,0.042003,0.384132
0.11393,0.079996,0.02648,0.362928
0.106134,0.079344,0.029717,0.405797
0.106544,0.10173,0.02953,0.156628
0.116201,0.064826,0.021339,0.156655
0.105608,0.079816,0.015533,0.233783
0.100945,0.069193,0.024869,0.231623
0.10292,0.067252,0.027733,0.166089
0.110856,0.089602,0.052905,0.341284
0.084988,0.097924,0.038357,0.36086
0.103599,0.131392,0.028905,0.306281
0.092399,0.100051,0.014437,0.275608
0.113892,0.078881,0.043588,0.302025
0.120597,0.090582,0.036125,0.282171
0.119138,0.087955,0.049036,0.244109
0.160863,0.071284,0.034696,0.273025
0.122007,0.071844,0.027703,0.342355
0.108056,0.114746,0.035431,0.31035
0.106752,0.116179,0.034244,0.314848
0.105644,0.102772,0.026848,0.193057
0.079573,0.098334,0.035096,0.257238
0.085724,0.075804,0.050839,0.222617
0.086736,0.100244,0.038391,0.181698
0.08692,0.098974,0.036692,0.241408
0.125307,0.086135,0.050379,0.231722
0.149953,0.058759,0.091194,0.295049
0.088738,0.062173,0.043804,0.200791
0.085659,0.052536,0.047561,0.258068
0.050085,0.106195,0.037281,0.159104
0.082383,0.092754,0.038672,0.193214
0.092734,0.102117,0.05575,0.243618
0.104191,0.120206,0.038652,0.249605
